# DG conservative solution coefficients
# nvar = 3
# ndof = 4
# nvol = 100
# x = x_center + jacobian*xi; basis_id uses Legendre P_(basis_id-1)
# columns: element_id basis_id x_center jacobian cons_1 ... cons_nvar
          13           1  0.12499999999977204        4.9999999999888467E-003   1.0000000007105840       -3.5990287040834033E-010   2.5000000024870639     
          13           2  0.12499999999977204        4.9999999999888467E-003   8.5780604960072358E-010  -1.0979644047863788E-009   3.0023225795617472E-009
          13           3  0.12499999999977204        4.9999999999888467E-003  -1.5274272178152945E-008   1.8076356395366594E-008  -5.3459959225421084E-008
          13           4  0.12499999999977204        4.9999999999888467E-003  -8.8762862219438557E-009   1.0502499976685009E-008  -3.1066999060679461E-008
          14           1  0.13499999999974685        4.9999999999859601E-003   1.0000000025682414       -2.7036880170065923E-009   2.5000000089888506     
          14           2  0.13499999999974685        4.9999999999859601E-003   6.1489971904831283E-009  -7.3388545849372830E-009   2.1521488568464905E-008
          14           3  0.13499999999974685        4.9999999999859601E-003  -4.2254250964364788E-008   4.9998898636891283E-008  -1.4788987816153428E-007
          14           4  0.13499999999974685        4.9999999999859601E-003  -2.6416328922743421E-008   3.1256167648543120E-008  -9.2457159792440813E-008
          15           1  0.14499999999971819        4.9999999999853911E-003   1.0000000110466978       -1.2845304311483862E-008   2.5000000386634360     
          15           2  0.14499999999971819        4.9999999999853911E-003   3.7179367108028126E-008  -4.4038164847482655E-008   1.3012780451439428E-007
          15           3  0.14499999999971819        4.9999999999853911E-003  -1.0568816780174430E-007   1.2505437228999081E-007  -3.6990856424898490E-007
          15           4  0.14499999999971819        4.9999999999853911E-003  -7.8694122166333179E-008   9.3112080577102532E-008  -2.7542942328933263E-007
          16           1  0.15499999999968905        4.9999999999854605E-003   1.0000000437428549       -5.1612210072005569E-008   2.5000001531000637     
          16           2  0.15499999999968905        4.9999999999854605E-003   1.8323926469336764E-007  -2.1684538117154494E-007   6.4133757124789258E-007
          16           3  0.15499999999968905        4.9999999999854605E-003  -2.1444292639298131E-007   2.5373422919383679E-007  -7.5055016905088353E-007
          16           4  0.15499999999968905        4.9999999999854605E-003  -2.2421255074809643E-007   2.6529183998353349E-007  -7.8474395782445219E-007
          17           1  0.16499999999965992        4.9999999999853911E-003   1.0000001464271440       -1.7316673888277033E-007   2.5000005124956401     
          17           2  0.16499999999965992        4.9999999999853911E-003   7.4750197908358417E-007  -8.8447999230791205E-007   2.6162581765054425E-006
          17           3  0.16499999999965992        4.9999999999853911E-003  -2.1235114053157683E-007   2.5125851212971949E-007  -7.4322828667354858E-007
          17           4  0.16499999999965992        4.9999999999853911E-003  -5.6600393604428992E-007   6.6970508783139412E-007  -1.9810141514623330E-006
          18           1  0.17499999999963073        4.9999999999854466E-003   1.0000003697018736       -4.3738902928597971E-007   2.5000012939612648     
          18           2  0.17499999999963073        4.9999999999854466E-003   2.4572798352451792E-006  -2.9075119758174559E-006   8.6004888473317489E-006
          18           3  0.17499999999963073        4.9999999999854466E-003   8.5070093775928041E-007  -1.0065639361708513E-006   2.9774572073208122E-006
          18           4  0.17499999999963073        4.9999999999854466E-003  -1.0748554900240428E-006   1.2717875658375317E-006  -3.7619986490948569E-006
          19           1  0.18499999999960159        4.9999999999854050E-003   1.0000004402788767       -5.2093224024753248E-007   2.5000015410008221     
          19           2  0.18499999999960159        4.9999999999854050E-003   5.7826265696447865E-006  -6.8421288147359901E-006   2.0239235648483847E-005
          19           3  0.18499999999960159        4.9999999999854050E-003   6.1622767455398286E-006  -7.2913123936899375E-006   2.1567963665601678E-005
          19           4  0.18499999999960159        4.9999999999854050E-003  -5.9463658970337737E-007   7.0359169767377318E-007  -2.0812896992784264E-006
          20           1  0.19499999999957246        4.9999999999854466E-003  0.99999852645305098        1.7434109731623785E-006   2.4999948428780754     
          20           2  0.19499999999957246        4.9999999999854466E-003   5.0632318438213666E-006  -5.9911521501460316E-006   1.7721926372809644E-005
          20           3  0.19499999999957246        4.9999999999854466E-003   2.0478549277737402E-005  -2.4230835065912984E-005   7.1675627792901941E-005
          20           4  0.19499999999957246        4.9999999999854466E-003   5.6961008426164840E-006  -6.7400170145246657E-006   1.9936997612843832E-005
          21           1  0.20499999999954335        4.9999999999854605E-003  0.99999075263170689        1.0941169039021354E-005   2.4999676351764988     
          21           2  0.20499999999954335        4.9999999999854605E-003  -2.7251256708423084E-005   3.2243468733099267E-005  -9.5377778109334444E-005
          21           3  0.20499999999954335        4.9999999999854605E-003   3.0478245061557945E-005  -3.6062063945168247E-005   1.0667296598991829E-004
